"iata","lon","lat","iso","name","continent","type","size","timezone","icao","city","country"
"BON","169.86667","11.233333","MH","Flamingo","OC","airport","small","-4","TNCB","Kralendijk","Netherlands Antilles"
"CUR","169.86667","11.233333","MH","Hato","OC","airport","small","-4","TNCC","Willemstad","Netherlands Antilles"
"EUX","169.86667","11.233333","MH","F D Roosevelt","OC","airport","small","-4","TNCE","Oranjestad","Netherlands Antilles"
"SXM","169.86667","11.233333","MH","Princess Juliana Intl","OC","airport","small","-4","TNCM","Philipsburg","Netherlands Antilles"
"AXA","169.86667","11.233333","MH","Wallblake","OC","airport","small","-4","TQPF","The Valley","Anguilla"
"TAB","169.86667","11.233333","MH","Crown Point","OC","airport","small","-4","TTCP","Scarborough","Trinidad and Tobago"
"POS","169.86667","11.233333","MH","Piarco","OC","airport","small","-4","TTPP","Port-of-spain","Trinidad and Tobago"
"EIS","169.86667","11.233333","MH","Terrance B Lettsome Intl","OC","airport","small","-4","TUPJ","Tortola","British Virgin Islands"
"AET","169.86667","11.233333","MH","Allakaket Airport","OC","airport","small","-8","PFAL","Allakaket","United States"
"CIW","169.86667","11.233333","MH","Canouan","OC","airport","small","-4","TVSC","Canouan Island","Saint Vincent and the Grenadines"
"MQS","169.86667","11.233333","MH","Mustique","OC","airport","small","-4","TVSM","Mustique","Saint Vincent and the Grenadines"
"SVD","169.86667","11.233333","MH","E T Joshua","OC","airport","small","-4","TVSV","Kingstown","Saint Vincent and the Grenadines"
"ALA","169.86667","11.233333","MH","Almaty","OC","airport","small","6","UAAA","Alma-ata","Kazakhstan"
"TSE","169.86667","11.233333","MH","Astana Intl","OC","airport","small","6","UACC","Tselinograd","Kazakhstan"
"DMB","169.86667","11.233333","MH","Taraz","OC","airport","small","6","UADD","Dzhambul","Kazakhstan"
"FRU","169.86667","11.233333","MH","Manas","OC","airport","small","5","UAFM","Bishkek","Kyrgyzstan"
"OSS","169.86667","11.233333","MH","Osh","OC","airport","small","5","UAFO","Osh","Kyrgyzstan"
"CIT","169.86667","11.233333","MH","Shymkent","OC","airport","small","6","UAII","Chimkent","Kazakhstan"
"YAK","169.86667","11.233333","MH","Yakutat","OC","airport","small","-9","PAYA","Yakutat","United States"
"URA","169.86667","11.233333","MH","Uralsk","OC","airport","small","5","UARR","Uralsk","Kazakhstan"
"PWQ","169.86667","11.233333","MH","Pavlodar","OC","airport","small","6","UASP","Pavlodar","Kazakhstan"
"PLX","169.86667","11.233333","MH","Semipalatinsk","OC","airport","small","6","UASS","Semiplatinsk","Kazakhstan"
"AKX","169.86667","11.233333","MH","Aktyubinsk","OC","airport","small","5","UATT","Aktyubinsk","Kazakhstan"
"GYD","169.86667","11.233333","MH","Heydar Aliyev","OC","airport","small","4","UBBB","Baku","Azerbaijan"
"YKS","169.86667","11.233333","MH","Yakutsk","OC","airport","small","10","UEEE","Yakutsk","Russia"
"MJZ","169.86667","11.233333","MH","Mirny","OC","airport","small","10","UERR","Mirnyj","Russia"
"BQS","169.86667","11.233333","MH","Ignatyevo","OC","airport","small","10","UHBB","Blagoveschensk","Russia"
"KHV","169.86667","11.233333","MH","Novy","OC","airport","small","11","UHHH","Khabarovsk","Russia"
"MQT","169.86667","11.233333","MH","Sawyer International Airport","OC","airport","small","-5","KMQT","Marquette","United States"
"PVS","169.86667","11.233333","MH","Provideniya Bay","OC","airport","small","12","UHMD","Provideniya Bay","Russia"
"GDX","169.86667","11.233333","MH","Sokol","OC","airport","small","12","UHMM","Magadan","Russia"
"PWE","169.86667","11.233333","MH","Pevek","OC","airport","small","12","UHMP","Pevek","Russia"
"PKC","169.86667","11.233333","MH","Yelizovo","OC","airport","small","12","UHPP","Petropavlovsk","Russia"
"UUS","169.86667","11.233333","MH","Khomutovo","OC","airport","small","11","UHSS","Yuzhno-sakhalinsk","Russia"
"VVO","169.86667","11.233333","MH","Knevichi","OC","airport","small","11","UHWW","Vladivostok","Russia"
"HTA","169.86667","11.233333","MH","Kadala","OC","airport","small","10","UIAA","Chita","Russia"
"BTK","169.86667","11.233333","MH","Bratsk","OC","airport","small","9","UIBB","Bratsk","Russia"
"IKT","169.86667","11.233333","MH","Irkutsk","OC","airport","small","9","UIII","Irkutsk","Russia"
"UUD","169.86667","11.233333","MH","Mukhino","OC","airport","small","9","UIUU","Ulan-ude","Russia"
"KBP","169.86667","11.233333","MH","Boryspil Intl","OC","airport","small","2","UKBB","Kiev","Ukraine"
"DOK","169.86667","11.233333","MH","Donetsk Intl","OC","airport","small","2","UKCC","Donetsk","Ukraine"
"DNK","169.86667","11.233333","MH","Dnipropetrovsk Intl","OC","airport","small","2","UKDD","Dnepropetrovsk","Ukraine"
"SIP","169.86667","11.233333","MH","Simferopol Intl","OC","airport","small","2","UKFF","Simferopol","Ukraine"
"IEV","169.86667","11.233333","MH","Zhuliany Intl","OC","airport","small","2","UKKK","Kiev","Ukraine"
"LWO","169.86667","11.233333","MH","Lviv Intl","OC","airport","small","2","UKLL","Lvov","Ukraine"
"IMT","169.86667","11.233333","MH","Ford Airport","OC","airport","small","-5","KIMT","Iron Mountain","United States"
"ODS","169.86667","11.233333","MH","Odesa Intl","OC","airport","small","2","UKOO","Odessa","Ukraine"
"LED","169.86667","11.233333","MH","Pulkovo","OC","airport","small","4","ULLI","St. Petersburg","Russia"
"MMK","169.86667","11.233333","MH","Murmansk","OC","airport","small","4","ULMM","Murmansk","Russia"
"GME","169.86667","11.233333","MH","Gomel","OC","airport","small","3","UMGG","Gomel","Belarus"
"VTB","169.86667","11.233333","MH","Vitebsk","OC","airport","small","3","UMII","Vitebsk","Belarus"
"KGD","169.86667","11.233333","MH","Khrabrovo","OC","airport","small","3","UMKK","Kaliningrad","Russia"
"MHP","169.86667","11.233333","MH","Minsk 1","OC","airport","small","3","UMMM","Minsk","Belarus"
"MSQ","169.86667","11.233333","MH","Minsk 2","OC","airport","small","3","UMMS","Minsk 2","Belarus"
"ABA","169.86667","11.233333","MH","Abakan","OC","airport","small","8","UNAA","Abakan","Russia"
"BAX","169.86667","11.233333","MH","Barnaul","OC","airport","small","7","UNBB","Barnaul","Russia"
"KEJ","169.86667","11.233333","MH","Kemerovo","OC","airport","small","8","UNEE","Kemorovo","Russia"
"OMS","169.86667","11.233333","MH","Omsk","OC","airport","small","7","UNOO","Omsk","Russia"
"KRR","169.86667","11.233333","MH","Pashkovskiy","OC","airport","small","4","URKK","Krasnodar","Russia"
"MCX","169.86667","11.233333","MH","Uytash","OC","airport","small","4","URML","Makhachkala","Russia"
"MRV","169.86667","11.233333","MH","Mineralnyye Vody","OC","airport","small","4","URMM","Mineralnye Vody","Russia"
"STW","169.86667","11.233333","MH","Shpakovskoye","OC","airport","small","4","URMT","Stavropol","Russia"
"ROV","169.86667","11.233333","MH","Rostov Na Donu","OC","airport","small","4","URRR","Rostov","Russia"
"AER","169.86667","11.233333","MH","Sochi","OC","airport","small","4","URSS","Sochi","Russia"
"ASF","169.86667","11.233333","MH","Astrakhan","OC","airport","small","6","URWA","Astrakhan","Russia"
"VOG","169.86667","11.233333","MH","Gumrak","OC","airport","small","4","URWW","Volgograd","Russia"
"CEK","169.86667","11.233333","MH","Balandino","OC","airport","small","6","USCC","Chelyabinsk","Russia"
"MQF","169.86667","11.233333","MH","Magnitogorsk","OC","airport","small","6","USCM","Magnetiogorsk","Russia"
"GBZ","169.86667","11.233333","MH","Great Barrier Island","OC","airport","small","11","NZGB","Claris","New Zealand"
"NJC","169.86667","11.233333","MH","Nizhnevartovsk","OC","airport","small","6","USNN","Nizhnevartovsk","Russia"
"PEE","169.86667","11.233333","MH","Bolshoye Savino","OC","airport","small","6","USPP","Perm","Russia"
"SGC","169.86667","11.233333","MH","Surgut","OC","airport","small","6","USRR","Surgut","Russia"
"SVX","169.86667","11.233333","MH","Koltsovo","OC","airport","small","6","USSS","Yekaterinburg","Russia"
"ASB","169.86667","11.233333","MH","Ashgabat","OC","airport","small","5","UTAA","Ashkhabad","Turkmenistan"
"KRW","169.86667","11.233333","MH","Turkmenbashi","OC","airport","small","5","UTAK","Krasnovodsk","Turkmenistan"
"DYU","169.86667","11.233333","MH","Dushanbe","OC","airport","small","5","UTDD","Dushanbe","Tajikistan"
"BHK","169.86667","11.233333","MH","Bukhara","OC","airport","small","5","UTSB","Bukhara","Uzbekistan"
"SKD","169.86667","11.233333","MH","Samarkand","OC","airport","small","5","UTSS","Samarkand","Uzbekistan"
"IUD","169.86667","11.233333","MH","Al Udeid AB","OC","airport","small","3","OTBH","Doha","Qatar"
"TAS","169.86667","11.233333","MH","Yuzhny","OC","airport","small","5","UTTT","Tashkent","Uzbekistan"
"BZK","169.86667","11.233333","MH","Bryansk","OC","airport","small","4","UUBP","Bryansk","Russia"
"SVO","169.86667","11.233333","MH","Sheremetyevo","OC","airport","small","4","UUEE","Moscow","Russia"
"KLD","169.86667","11.233333","MH","Migalovo","OC","airport","small","4","UUEM","Tver","Russia"
"VOZ","169.86667","11.233333","MH","Chertovitskoye","OC","airport","small","4","UUOO","Voronezh","Russia"
"VKO","169.86667","11.233333","MH","Vnukovo","OC","airport","small","4","UUWW","Moscow","Russia"
"SCW","169.86667","11.233333","MH","Syktyvkar","OC","airport","small","4","UUYY","Syktyvkar","Russia"
"KZN","169.86667","11.233333","MH","Kazan","OC","airport","small","4","UWKD","Kazan","Russia"
"REN","169.86667","11.233333","MH","Orenburg","OC","airport","small","6","UWOO","Orenburg","Russia"
"UFA","169.86667","11.233333","MH","Ufa","OC","airport","small","6","UWUU","Ufa","Russia"
"KBY","169.86667","11.233333","MH","Kurumoch","OC","airport","small","6","UWWW","Samara","Russia"
"AMD","169.86667","11.233333","MH","Ahmedabad","OC","airport","small","5.5","VAAH","Ahmedabad","India"
"AKD","169.86667","11.233333","MH","Akola","OC","airport","small","5.5","VAAK","Akola","India"
"IXU","169.86667","11.233333","MH","Aurangabad","OC","airport","small","5.5","VAAU","Aurangabad","India"
"BOM","169.86667","11.233333","MH","Chhatrapati Shivaji Intl","OC","airport","small","5.5","VABB","Mumbai","India"
"PAB","169.86667","11.233333","MH","Bilaspur","OC","airport","small","5.5","VABI","Bilaspur","India"
"BHJ","169.86667","11.233333","MH","Bhuj","OC","airport","small","5.5","VABJ","Bhuj","India"
"IXG","169.86667","11.233333","MH","Belgaum","OC","airport","small","5.5","VABM","Belgaum","India"
"BDQ","169.86667","11.233333","MH","Vadodara","OC","airport","small","5.5","VABO","Baroda","India"
"BHO","169.86667","11.233333","MH","Bhopal","OC","airport","small","5.5","VABP","Bhopal","India"
"BHU","169.86667","11.233333","MH","Bhavnagar","OC","airport","small","5.5","VABV","Bhaunagar","India"
"NMB","169.86667","11.233333","MH","Daman","OC","airport","small","5.5","VADN","Daman","India"
"GOI","169.86667","11.233333","MH","Goa","OC","airport","small","5.5","VAGO","Goa","India"
"IDR","169.86667","11.233333","MH","Devi Ahilyabai Holkar","OC","airport","small","5.5","VAID","Indore","India"
"JLR","169.86667","11.233333","MH","Jabalpur","OC","airport","small","5.5","VAJB","Jabalpur","India"
"JGA","169.86667","11.233333","MH","Jamnagar","OC","airport","small","5.5","VAJM","Jamnagar","India"
"IXY","169.86667","11.233333","MH","Kandla","OC","airport","small","5.5","VAKE","Kandla","India"
"HJR","169.86667","11.233333","MH","Khajuraho","OC","airport","small","5.5","VAKJ","Khajuraho","India"
"KLH","169.86667","11.233333","MH","Kolhapur","OC","airport","small","5.5","VAKP","Kolhapur","India"
"IXK","169.86667","11.233333","MH","Keshod","OC","airport","small","5.5","VAKS","Keshod","India"
"NAG","169.86667","11.233333","MH","Dr Ambedkar Intl","OC","airport","small","5.5","VANP","Nagpur","India"
"ISK","169.86667","11.233333","MH","Nasik Road","OC","airport","small","5.5","VANR","Nasik Road","India"
"PNQ","169.86667","11.233333","MH","Pune","OC","airport","small","5.5","VAPO","Pune","India"
"PBD","169.86667","11.233333","MH","Porbandar","OC","airport","small","5.5","VAPR","Porbandar","India"
"RAJ","169.86667","11.233333","MH","Rajkot","OC","airport","small","5.5","VARK","Rajkot","India"
"RPR","169.86667","11.233333","MH","Raipur","OC","airport","small","5.5","VARP","Raipur","India"
"SSE","169.86667","11.233333","MH","Sholapur","OC","airport","small","5.5","VASL","Sholapur","India"
"STV","169.86667","11.233333","MH","Surat","OC","airport","small","5.5","VASU","Surat","India"
"UDR","169.86667","11.233333","MH","Udaipur","OC","airport","small","5.5","VAUD","Udaipur","India"
"CMB","169.86667","11.233333","MH","Bandaranaike Intl Colombo","OC","airport","small","6","VCBI","Colombo","Sri Lanka"
"RML","169.86667","11.233333","MH","Colombo Ratmalana","OC","airport","small","6","VCCC","Colombo","Sri Lanka"
"GOY","169.86667","11.233333","MH","Amparai","OC","airport","small","6","VCCG","Galoya","Sri Lanka"
"JAF","169.86667","11.233333","MH","Kankesanturai","OC","airport","small","6","VCCJ","Jaffna","Sri Lanka"
"TRR","169.86667","11.233333","MH","China Bay","OC","airport","small","6","VCCT","Trinciomalee","Sri Lanka"
"KIK","169.86667","11.233333","MH","Kirkuk AB","OC","airport","small","3","ORKK","Kirkuk","Iraq"
"PNH","169.86667","11.233333","MH","Phnom Penh Intl","OC","airport","small","7","VDPP","Phnom-penh","Cambodia"
"REP","169.86667","11.233333","MH","Siem Reap","OC","airport","small","7","VDSR","Siem-reap","Cambodia"
"IXA","169.86667","11.233333","MH","Agartala","OC","airport","small","5.5","VEAT","Agartala","India"
"AJL","169.86667","11.233333","MH","Aizawl","OC","airport","small","5.5","VEAZ","Aizwal","India"
"IXB","169.86667","11.233333","MH","Bagdogra","OC","airport","small","5.5","VEBD","Baghdogra","India"
"BBI","169.86667","11.233333","MH","Bhubaneshwar","OC","airport","small","6","VEBS","Bhubaneswar","India"
"CCU","169.86667","11.233333","MH","Netaji Subhash Chandra Bose Intl","OC","airport","small","5.5","VECC","Kolkata","India"
"COH","169.86667","11.233333","MH","Cooch Behar","OC","airport","small","5.5","VECO","Cooch-behar","India"
"DBD","169.86667","11.233333","MH","Dhanbad","OC","airport","small","5.5","VEDB","Dhanbad","India"
"ESC","169.86667","11.233333","MH","Delta County Airport","OC","airport","small","-5","KESC","Escanaba","United States"
"GAY","169.86667","11.233333","MH","Gaya","OC","airport","small","5.5","VEGY","Gaya","India"
"IMF","169.86667","11.233333","MH","Imphal","OC","airport","small","5.5","VEIM","Imphal","India"
"IXW","169.86667","11.233333","MH","Jamshedpur","OC","airport","small","5.5","VEJS","Jamshedpur","India"
"JRH","169.86667","11.233333","MH","Jorhat","OC","airport","small","5.5","VEJT","Jorhat","India"
"IXH","169.86667","11.233333","MH","Kailashahar","OC","airport","small","5.5","VEKR","Kailashahar","India"
"IXS","169.86667","11.233333","MH","Silchar","OC","airport","small","5.5","VEKU","Silchar","India"
"IXI","169.86667","11.233333","MH","Lilabari","OC","airport","small","5.5","VELR","Lilabari","India"
"MOH","169.86667","11.233333","MH","Dibrugarh","OC","airport","small","5.5","VEMN","Mohanbari","India"
"PAT","169.86667","11.233333","MH","Patna","OC","airport","small","5.5","VEPT","Patina","India"
"IXR","169.86667","11.233333","MH","Birsa Munda","OC","airport","small","5.5","VERC","Ranchi","India"
"RRK","169.86667","11.233333","MH","Rourkela","OC","airport","small","5.5","VERK","Rourkela","India"
"VTZ","169.86667","11.233333","MH","Vishakhapatnam","OC","airport","small","6","VEVZ","Vishakhapatnam","India"
"CXB","169.86667","11.233333","MH","Coxs Bazar","OC","airport","small","6","VGCB","Cox's Bazar","Bangladesh"
"CGP","169.86667","11.233333","MH","Shah Amanat Intl","OC","airport","small","6","VGEG","Chittagong","Bangladesh"
"IRD","169.86667","11.233333","MH","Ishurdi","OC","airport","small","6","VGIS","Ishurdi","Bangladesh"
"JSR","169.86667","11.233333","MH","Jessore","OC","airport","small","6","VGJR","Jessore","Bangladesh"
"RJH","169.86667","11.233333","MH","Shah Mokhdum","OC","airport","small","6","VGRJ","Rajshahi","Bangladesh"
"SPD","169.86667","11.233333","MH","Saidpur","OC","airport","small","6","VGSD","Saidpur","Bangladesh"
"ZYL","169.86667","11.233333","MH","Osmany Intl","OC","airport","small","6","VGSY","Sylhet Osmani","Bangladesh"
"DAC","169.86667","11.233333","MH","Zia Intl","OC","airport","small","6","VGZR","Dhaka","Bangladesh"
"HKG","169.86667","11.233333","MH","Hong Kong Intl","OC","airport","small","8","VHHH","Hong Kong","Hong Kong"
"AGR","169.86667","11.233333","MH","Agra","OC","airport","small","5.5","VIAG","Agra","India"
"IXD","169.86667","11.233333","MH","Allahabad","OC","airport","small","5.5","VIAL","Allahabad","India"
"ATQ","169.86667","11.233333","MH","Amritsar","OC","airport","small","5.5","VIAR","Amritsar","India"
"VNS","169.86667","11.233333","MH","Varanasi","OC","airport","small","5.5","VIBN","Varanasi","India"
"KUU","169.86667","11.233333","MH","Kullu Manali","OC","airport","small","5.5","VIBR","Kulu","India"
"IXC","169.86667","11.233333","MH","Chandigarh","OC","airport","small","5.5","VICG","Chandigarh","India"
"DED","169.86667","11.233333","MH","Dehradun","OC","airport","small","5.5","VIDN","Dehra Dun","India"
"DEL","169.86667","11.233333","MH","Indira Gandhi Intl","OC","airport","small","5.5","VIDP","Delhi","India"
"GWL","169.86667","11.233333","MH","Gwalior","OC","airport","small","5.5","VIGR","Gwalior","India"
"JDH","169.86667","11.233333","MH","Jodhpur","OC","airport","small","5.5","VIJO","Jodhpur","India"
"JAI","169.86667","11.233333","MH","Jaipur","OC","airport","small","5.5","VIJP","Jaipur","India"
"JSA","169.86667","11.233333","MH","Jaisalmer","OC","airport","small","5.5","VIJR","Jaisalmer","India"
"IXJ","169.86667","11.233333","MH","Jammu","OC","airport","small","5","VIJU","Jammu","India"
"KNU","169.86667","11.233333","MH","Kanpur","OC","airport","small","5.5","VIKA","Kanpur","India"
"KTU","169.86667","11.233333","MH","Kota","OC","airport","small","5.5","VIKO","Kota","India"
"LUH","169.86667","11.233333","MH","Ludhiana","OC","airport","small","5.5","VILD","Ludhiaha","India"
